PID,block,stime,etime,dur,axp,ayp,aps,eye,TRUE,trial_num,ML_on,latency,TMS_area,session,wing_type,stim_loc,shft_len
3,1,8822747,8823083,337,988.1,524.5,2800,L,0,89,8822661,86,SPL,POST,Outward,Left,1.5
3,1,8823111,8823303,193,848.3,496.8,2950,L,0,89,8822661,450,SPL,POST,Outward,Left,1.5
3,1,8823591,8823912,322,900.5,433.1,3162,L,0,89,8822661,930,SPL,POST,Outward,Left,1.5
3,1,8823933,8824093,161,931.8,505.2,3222,L,0,89,8822661,1272,SPL,POST,Outward,Left,1.5
3,1,8824106,8824570,465,959.8,515.6,3240,L,0,89,8822661,1445,SPL,POST,Outward,Left,1.5
3,1,8825180,8825398,219,1167.7,509.3,3276,L,0,90,8824970,210,SPL,POST,Inward,Right,2.5
3,1,8825630,8825690,61,1196,630.8,3090,L,0,90,8824970,660,SPL,POST,Inward,Right,2.5
3,1,8825977,8826240,264,937.9,491.1,3405,L,0,90,8824970,1007,SPL,POST,Inward,Right,2.5
3,1,8827453,8827697,245,798.7,507.4,3407,L,0,91,8827278,175,SPL,POST,Inward,Left,2.5
3,1,8828317,8828556,240,902.5,507.7,3387,L,0,91,8827278,1039,SPL,POST,Inward,Left,2.5
3,1,8829634,8830063,430,965.6,503.2,3403,L,0,92,8829586,48,SPL,POST,Outward,Right,2.5
3,1,8830100,8830187,88,1148.7,553.8,3320,L,0,92,8829586,514,SPL,POST,Outward,Right,2.5
3,1,8830486,8830847,362,1032.4,429.5,3465,L,0,92,8829586,900,SPL,POST,Outward,Right,2.5
3,1,8832598,8832909,312,1045.5,484.9,3495,L,0,93,8831894,704,SPL,POST,Flat,Right,2.5
3,1,8832919,8834147,1229,950.7,511.2,3372,L,0,93,8831894,1025,SPL,POST,Flat,Right,2.5
3,1,8834420,8834892,473,744.1,510.7,3473,L,0,94,8834203,217,SPL,POST,Outward,Left,2.5
3,1,8834908,8835028,121,790.8,468,3541,L,0,94,8834203,705,SPL,POST,Outward,Left,2.5
3,1,8835325,8835618,294,1015.2,584.7,3359,L,0,94,8834203,1122,SPL,POST,Outward,Left,2.5
3,1,8836958,8837136,179,773.7,480,3472,L,0,95,8836511,447,SPL,POST,Outward,Left,2.5
3,1,8837415,8837441,27,1285.4,1693.6,1763,L,0,95,8836511,904,SPL,POST,Outward,Left,2.5
3,1,8837493,8837545,53,1124.8,1292.1,2359,L,0,95,8836511,982,SPL,POST,Outward,Left,2.5
3,1,8837816,8837899,84,913.4,465.5,3552,L,0,95,8836511,1305,SPL,POST,Outward,Left,2.5
3,1,8837919,8838712,794,944.8,506.4,3485,L,0,95,8836511,1408,SPL,POST,Outward,Left,2.5
3,1,8839025,8839343,319,1070.6,525.1,3358,L,0,96,8838819,206,SPL,POST,Outward,Right,1.5
3,1,8841699,8841750,52,1084.6,500.8,3336,L,0,97,8841127,572,SPL,POST,Outward,Right,2.5
3,1,8842283,8842439,157,1024.9,459.6,3451,L,0,97,8841127,1156,SPL,POST,Outward,Right,2.5
3,1,8842453,8843362,910,964.3,519.3,3261,L,0,97,8841127,1326,SPL,POST,Outward,Right,2.5
3,1,8843931,8843963,33,974.9,462.5,3333,L,0,98,8843436,495,SPL,POST,Outward,Right,1.5
3,1,8844394,8844731,338,999.8,490,3368,L,0,98,8843436,958,SPL,POST,Outward,Right,1.5
3,1,8846115,8846311,197,1159.4,474.8,3382,L,0,99,8845744,371,SPL,POST,Flat,Right,2.5
3,1,8846590,8846809,220,1205.8,421.1,3492,L,0,99,8845744,846,SPL,POST,Flat,Right,2.5
3,1,8846833,8846990,158,1114.6,449.8,3509,L,0,99,8845744,1089,SPL,POST,Flat,Right,2.5
3,1,8847017,8847206,190,1019.3,496,3506,L,0,99,8845744,1273,SPL,POST,Flat,Right,2.5
3,1,8847215,8847614,400,1006.4,461.3,3438,L,0,99,8845744,1471,SPL,POST,Flat,Right,2.5
3,1,8848257,8848659,403,1142.3,481.7,3483,L,0,100,8848052,205,SPL,POST,Flat,Right,1.5
3,1,8848673,8849308,636,1081.6,467.2,3516,L,0,100,8848052,621,SPL,POST,Flat,Right,1.5
3,1,8849322,8849510,189,1030.7,499.9,3546,L,0,100,8848052,1270,SPL,POST,Flat,Right,1.5
3,1,8850699,8850969,271,793.4,483.8,3510,L,0,101,8850361,338,SPL,POST,Outward,Left,1.5
3,1,8850986,8851156,171,856.9,463.8,3540,L,0,101,8850361,625,SPL,POST,Outward,Left,1.5
3,1,8851172,8851233,62,941.3,445.7,3530,L,0,101,8850361,811,SPL,POST,Outward,Left,1.5
3,1,8851551,8851634,84,1012.2,479.6,3431,L,0,101,8850361,1190,SPL,POST,Outward,Left,1.5
3,1,8851641,8852427,787,990.7,494.2,3482,L,0,101,8850361,1280,SPL,POST,Outward,Left,1.5
3,1,8852991,8853426,436,734.9,478.5,3570,L,0,102,8852669,322,SPL,POST,Inward,Left,2.5
3,1,8853440,8853640,201,778,467.8,3645,L,0,102,8852669,771,SPL,POST,Inward,Left,2.5
3,1,8853947,8854080,134,954.9,476.8,3640,L,0,102,8852669,1278,SPL,POST,Inward,Left,2.5
3,1,8855037,8855179,143,990,517.8,3471,L,0,103,8854977,60,SPL,POST,Flat,Left,1.5
3,1,8855208,8855564,357,824.3,495.6,3544,L,0,103,8854977,231,SPL,POST,Flat,Left,1.5
3,1,8855827,8855894,68,1229.5,1417.2,2238,L,0,103,8854977,850,SPL,POST,Flat,Left,1.5
3,1,8856101,8856264,164,925.7,493.4,3598,L,0,103,8854977,1124,SPL,POST,Flat,Left,1.5
3,1,8857597,8857882,286,853,538.5,3326,L,0,104,8857285,312,SPL,POST,Inward,Left,1.5
3,1,8857891,8857920,30,841.8,496.2,3387,L,0,104,8857285,606,SPL,POST,Inward,Left,1.5
3,1,8858299,8858328,30,1226,1364.4,2193,L,0,104,8857285,1014,SPL,POST,Inward,Left,1.5
3,1,8858666,8858725,60,964.2,473.6,3291,L,0,104,8857285,1381,SPL,POST,Inward,Left,1.5
3,1,8858735,8858860,126,979.3,495.6,3302,L,0,104,8857285,1450,SPL,POST,Inward,Left,1.5
3,1,8859694,8859778,85,972,563.5,2678,L,0,105,8859594,100,SPL,POST,Flat,Right,2.5
3,1,8859810,8860364,555,1155,565.5,2754,L,0,105,8859594,216,SPL,POST,Flat,Right,2.5
3,1,8860690,8860823,134,1059.5,503.9,3111,L,0,105,8859594,1096,SPL,POST,Flat,Right,2.5
3,1,8862133,8862488,356,1184.5,542.4,3124,L,0,106,8861902,231,SPL,POST,Inward,Right,2.5
3,1,8862507,8862580,74,1106.9,498.6,3179,L,0,106,8861902,605,SPL,POST,Inward,Right,2.5
3,1,8863133,8863255,123,1048.6,505.8,3333,L,0,106,8861902,1231,SPL,POST,Inward,Right,2.5
3,1,8864578,8864743,166,799.8,540.4,3031,L,0,107,8864210,368,SPL,POST,Outward,Left,2.5
3,1,8864756,8864804,49,767.4,500.1,3063,L,0,107,8864210,546,SPL,POST,Outward,Left,2.5
3,1,8865274,8865364,91,1007.2,597.7,2806,L,0,107,8864210,1064,SPL,POST,Outward,Left,2.5
3,1,8866845,8867008,164,775.7,569.8,2714,L,0,108,8866518,327,SPL,POST,Outward,Left,2.5
3,1,8867328,8867387,60,1033.5,517.3,2850,L,0,108,8866518,810,SPL,POST,Outward,Left,2.5
3,1,8867443,8867467,25,1064.4,474.2,2862,L,0,108,8866518,925,SPL,POST,Outward,Left,2.5
3,1,8867798,8867867,70,1164.4,435.7,2861,L,0,108,8866518,1280,SPL,POST,Outward,Left,2.5
3,1,8867894,8868103,210,1041.6,472.9,2762,L,0,108,8866518,1376,SPL,POST,Outward,Left,2.5
3,1,8868112,8868614,503,987.1,513.8,2656,L,0,108,8866518,1594,SPL,POST,Outward,Left,2.5
3,1,8869156,8869392,237,824.7,522.2,2882,L,0,109,8868827,329,SPL,POST,Outward,Left,1.5
3,1,8869825,8869947,123,988.2,519.5,2785,L,0,109,8868827,998,SPL,POST,Outward,Left,1.5
3,1,8869956,8869984,29,996.7,486.9,2805,L,0,109,8868827,1129,SPL,POST,Outward,Left,1.5
3,1,8870307,8870331,25,1051.2,628.7,2576,L,0,109,8868827,1480,SPL,POST,Outward,Left,1.5
3,1,8870604,8871125,522,932.5,547,2230,L,0,109,8868827,1777,SPL,POST,Outward,Left,1.5
3,1,8871516,8871787,272,1036.3,541.9,2060,L,0,110,8871135,381,SPL,POST,Outward,Right,1.5
3,1,8873641,8873892,252,804.6,546.1,2904,L,0,111,8873443,198,SPL,POST,Flat,Left,2.5
3,1,8874121,8874177,57,1296.9,1611.3,1531,L,0,111,8873443,678,SPL,POST,Flat,Left,2.5
3,1,8874529,8874592,64,903.8,501.6,3049,L,0,111,8873443,1086,SPL,POST,Flat,Left,2.5
3,1,8874635,8874659,25,939.9,559.5,3004,L,0,111,8873443,1192,SPL,POST,Flat,Left,2.5
3,1,8874819,8874924,106,939.1,497.5,3075,L,0,111,8873443,1376,SPL,POST,Flat,Left,2.5
3,1,8875225,8875399,175,935.8,486.9,2683,L,0,111,8873443,1782,SPL,POST,Flat,Left,2.5
3,1,8876014,8876344,331,782.1,526.6,2783,L,0,112,8875751,263,SPL,POST,Flat,Left,2.5
3,1,8876674,8876754,81,945.5,589.9,2890,L,0,112,8875751,923,SPL,POST,Flat,Left,2.5
3,1,8876775,8877025,251,861,452.3,3046,L,0,112,8875751,1024,SPL,POST,Flat,Left,2.5
3,1,8877044,8877183,140,897.8,499,3076,L,0,112,8875751,1293,SPL,POST,Flat,Left,2.5
3,1,8878996,8879134,139,1019.9,412.7,3032,L,0,113,8878060,936,SPL,POST,Flat,Right,1.5
3,1,8879421,8879890,470,1006.5,475.8,2849,L,0,113,8878060,1361,SPL,POST,Flat,Right,1.5
3,1,8881217,8881274,58,1040.8,480.8,2403,L,0,114,8880368,849,SPL,POST,Outward,Left,2.5
3,1,8881294,8881320,27,1026.2,451.7,2464,L,0,114,8880368,926,SPL,POST,Outward,Left,2.5
3,1,8881641,8882340,700,947.4,565.6,2414,L,0,114,8880368,1273,SPL,POST,Outward,Left,2.5
3,1,8882953,8883094,142,1075.7,556.2,2812,L,0,115,8882676,277,SPL,POST,Outward,Right,2.5
3,1,8883511,8883738,228,1105.7,407.3,2965,L,0,115,8882676,835,SPL,POST,Outward,Right,2.5
3,1,8883771,8883934,164,1011.5,492.3,2916,L,0,115,8882676,1095,SPL,POST,Outward,Right,2.5
3,1,8883947,8884020,74,958.3,542.4,3063,L,0,115,8882676,1271,SPL,POST,Outward,Right,2.5
3,1,8885031,8885341,311,943.2,549.8,3142,L,0,116,8884984,47,SPL,POST,Inward,Right,1.5
3,1,8885832,8886257,426,1029.4,522.8,3351,L,0,116,8884984,848,SPL,POST,Inward,Right,1.5
3,1,8887626,8887794,169,790.5,528.8,3374,L,0,117,8887293,333,SPL,POST,Outward,Left,1.5
3,1,8888379,8888570,192,883.1,510.4,3360,L,0,117,8887293,1086,SPL,POST,Outward,Left,1.5
3,1,8888586,8888768,183,920.8,518.1,3375,L,0,117,8887293,1293,SPL,POST,Outward,Left,1.5
3,1,8889960,8890019,60,744.1,491.7,3320,L,0,118,8889601,359,SPL,POST,Flat,Left,2.5
3,1,8890559,8890854,296,819.6,479.1,3278,L,0,118,8889601,958,SPL,POST,Flat,Left,2.5
3,1,8890873,8891018,146,888.9,520,3317,L,0,118,8889601,1272,SPL,POST,Flat,Left,2.5
3,1,8892846,8893135,290,897.4,521.2,3199,L,0,119,8891909,937,SPL,POST,Outward,Right,1.5
3,1,8894278,8894375,98,910.6,528,3300,L,0,120,8894217,61,SPL,POST,Inward,Left,1.5
3,1,8894393,8894601,209,844.5,536.7,3332,L,0,120,8894217,176,SPL,POST,Inward,Left,1.5
3,1,8895110,8895199,90,908,674.8,3028,L,0,120,8894217,893,SPL,POST,Inward,Left,1.5
3,1,3683287,3683517,231,1022.4,536.6,3013,L,0,1,3683088,199,SPL,PRE,Inward,Right,1.5
3,1,3683525,3683571,47,1019.2,490.4,3081,L,0,1,3683088,437,SPL,PRE,Inward,Right,1.5
3,1,3683604,3683913,310,1208.4,493.1,3077,L,0,1,3683088,516,SPL,PRE,Inward,Right,1.5
3,1,3683928,3683961,34,1201.6,483.2,3090,L,0,1,3683088,840,SPL,PRE,Inward,Right,1.5
3,1,3683993,3684195,203,1009,475.7,3104,L,0,1,3683088,905,SPL,PRE,Inward,Right,1.5
3,1,3684235,3684282,48,1004.2,470.1,3132,L,0,1,3683088,1147,SPL,PRE,Inward,Right,1.5
3,1,3684409,3684591,183,1023.7,502.3,3185,L,0,1,3683088,1321,SPL,PRE,Inward,Right,1.5
3,1,3684599,3685362,764,1003,504,3250,L,0,1,3683088,1511,SPL,PRE,Inward,Right,1.5
3,1,3685527,3685551,25,874.8,508.6,3329,L,0,2,3685396,131,SPL,PRE,Outward,Left,1.5
3,1,3685602,3686648,1047,808.6,525.6,3412,L,0,2,3685396,206,SPL,PRE,Outward,Left,1.5
3,1,3686683,3686726,44,985.3,506.3,3449,L,0,2,3685396,1287,SPL,PRE,Outward,Left,1.5
3,1,3686791,3686841,51,971.5,505.9,3455,L,0,2,3685396,1395,SPL,PRE,Outward,Left,1.5
3,1,3686896,3687054,159,992.8,502,3439,L,0,2,3685396,1500,SPL,PRE,Outward,Left,1.5
3,1,3687147,3687276,130,980.8,499.3,3448,L,0,2,3685396,1751,SPL,PRE,Outward,Left,1.5
3,1,3687735,3687868,134,1015.2,516.8,3482,L,0,3,3687704,31,SPL,PRE,Flat,Right,2.5
3,1,3687904,3688031,128,1247,536.8,3449,L,0,3,3687704,200,SPL,PRE,Flat,Right,2.5
3,1,3688050,3688628,579,1300.9,518.7,3469,L,0,3,3687704,346,SPL,PRE,Flat,Right,2.5
3,1,3688667,3688787,121,1047.7,507.2,3523,L,0,3,3687704,963,SPL,PRE,Flat,Right,2.5
3,1,3688793,3688980,188,1033.4,501.4,3544,L,0,3,3687704,1089,SPL,PRE,Flat,Right,2.5
3,1,3689021,3689054,34,971.9,515,3574,L,0,3,3687704,1317,SPL,PRE,Flat,Right,2.5
3,1,3689061,3689437,377,971,511.7,3568,L,0,3,3687704,1357,SPL,PRE,Flat,Right,2.5
3,1,3689463,3689559,97,976.2,504.3,3568,L,0,3,3687704,1759,SPL,PRE,Flat,Right,2.5
3,1,3689592,3689852,261,868.5,517.5,3561,L,0,3,3687704,1888,SPL,PRE,Flat,Right,2.5
3,1,3689859,3689995,137,863.7,515.8,3569,L,0,3,3687704,2155,SPL,PRE,Flat,Right,2.5
3,1,3690390,3690492,103,808.4,517.5,3584,L,0,4,3690012,378,SPL,PRE,Outward,Left,1.5
3,1,3690514,3690598,85,807.1,525.7,3562,L,0,4,3690012,502,SPL,PRE,Outward,Left,1.5
3,1,3690656,3691035,380,806,528.7,3555,L,0,4,3690012,644,SPL,PRE,Outward,Left,1.5
3,1,3691100,3691801,702,1004,506.6,3588,L,0,4,3690012,1088,SPL,PRE,Outward,Left,1.5
3,1,3691866,3691965,100,1010.3,504.9,3580,L,0,4,3690012,1854,SPL,PRE,Outward,Left,1.5
3,1,3692399,3692420,22,1016.1,501.2,3621,L,0,5,3692323,76,SPL,PRE,Outward,Right,2.5
3,1,3692445,3692489,45,1128.1,501.5,3604,L,0,5,3692323,122,SPL,PRE,Outward,Right,2.5
3,1,3692517,3693142,626,1281.1,508,3606,L,0,5,3692323,194,SPL,PRE,Outward,Right,2.5
3,1,3693186,3693395,210,947.2,503.8,3632,L,0,5,3692323,863,SPL,PRE,Outward,Right,2.5
3,1,3693403,3693517,115,934.6,500.7,3654,L,0,5,3692323,1080,SPL,PRE,Outward,Right,2.5
3,1,3693537,3694003,467,864.3,506.2,3671,L,0,5,3692323,1214,SPL,PRE,Outward,Right,2.5
3,1,3694680,3695370,691,690.3,520.2,3652,L,0,6,3694629,51,SPL,PRE,Outward,Right,1.5
3,1,3695419,3695675,257,1029.5,525.4,3608,L,0,6,3694629,790,SPL,PRE,Outward,Right,1.5
3,1,3695697,3695938,242,869.1,525.9,3650,L,0,6,3694629,1068,SPL,PRE,Outward,Right,1.5
3,1,3697170,3697486,317,1017.3,517.9,3668,L,0,7,3696938,232,SPL,PRE,Inward,Right,2.5
3,1,3697500,3697683,184,1017.1,522.6,3676,L,0,7,3696938,562,SPL,PRE,Inward,Right,2.5
3,1,3697691,3697831,141,996,517.8,3676,L,0,7,3696938,753,SPL,PRE,Inward,Right,2.5
3,1,3701178,3701389,212,1002.7,489,3791,L,0,8,3699245,1933,SPL,PRE,Flat,Left,1.5
3,1,3701974,3702369,396,642.7,519.4,3780,L,0,9,3701553,421,SPL,PRE,Outward,Left,2.5
3,1,3702394,3702720,327,782.1,481.1,3792,L,0,9,3701553,841,SPL,PRE,Outward,Left,2.5
3,1,3702740,3702824,85,884.9,494,3794,L,0,9,3701553,1187,SPL,PRE,Outward,Left,2.5
3,1,3702846,3703011,166,964.7,501.8,3784,L,0,9,3701553,1293,SPL,PRE,Outward,Left,2.5
3,1,3703018,3703517,500,941.7,492.5,3778,L,0,9,3701553,1465,SPL,PRE,Outward,Left,2.5
3,1,3703537,3703823,287,1014.9,492.4,3750,L,0,9,3701553,1984,SPL,PRE,Outward,Left,2.5
3,1,3704039,3704728,690,1072.1,509.1,3772,L,0,10,3703861,178,SPL,PRE,Flat,Right,1.5
3,1,3704755,3705031,277,945.1,472.9,3801,L,0,10,3703861,894,SPL,PRE,Flat,Right,1.5
3,1,3706552,3707182,631,1076.7,504.5,3845,L,0,11,3706170,382,SPL,PRE,Inward,Right,1.5
3,1,3707205,3708413,1209,933.7,475.5,3875,L,0,11,3706170,1035,SPL,PRE,Inward,Right,1.5
3,1,3708817,3709319,503,706.5,520.6,3877,L,0,12,3708479,338,SPL,PRE,Flat,Left,2.5
3,1,3709344,3709714,371,793.2,487.7,3865,L,0,12,3708479,865,SPL,PRE,Flat,Left,2.5
3,1,3709739,3709941,203,904.2,500.9,3867,L,0,12,3708479,1260,SPL,PRE,Flat,Left,2.5
3,1,3709953,3710630,678,935.2,490.4,3794,L,0,12,3708479,1474,SPL,PRE,Flat,Left,2.5
3,1,3711031,3711806,776,1169.3,490.1,3754,L,0,13,3710786,245,SPL,PRE,Inward,Right,2.5
3,1,3711853,3712047,195,810,482.2,3851,L,0,13,3710786,1067,SPL,PRE,Inward,Right,2.5
3,1,3712067,3712580,514,888.9,480,3868,L,0,13,3710786,1281,SPL,PRE,Inward,Right,2.5
3,1,3713279,3713768,490,753.7,488.7,3835,L,0,14,3713095,184,SPL,PRE,Inward,Left,2.5
3,1,3713868,3713898,31,1136.1,1194.5,2698,L,0,14,3713095,773,SPL,PRE,Inward,Left,2.5
3,1,3713957,3714340,384,1044.7,579.9,3664,L,0,14,3713095,862,SPL,PRE,Inward,Left,2.5
3,1,3715436,3715619,184,989.4,511.5,3783,L,0,15,3715403,33,SPL,PRE,Outward,Right,1.5
3,1,3715646,3716326,681,1107.4,509,3800,L,0,15,3715403,243,SPL,PRE,Outward,Right,1.5
3,1,3716353,3717467,1115,931.2,481.1,3824,L,0,15,3715403,950,SPL,PRE,Outward,Right,1.5
3,1,3717941,3718550,610,792.4,494,3847,L,0,16,3717711,230,SPL,PRE,Outward,Left,1.5
3,1,3718568,3718977,410,848.2,497.6,3855,L,0,16,3717711,857,SPL,PRE,Outward,Left,1.5
3,1,3718994,3719605,612,931.4,498.6,3713,L,0,16,3717711,1283,SPL,PRE,Outward,Left,1.5
3,1,3720268,3720575,308,1301.4,511.3,3566,L,0,17,3720020,248,SPL,PRE,Outward,Right,2.5
3,1,3720594,3720715,122,1282.6,502.4,3580,L,0,17,3720020,574,SPL,PRE,Outward,Right,2.5
3,1,3720760,3721710,951,977.6,507.1,3646,L,0,17,3720020,740,SPL,PRE,Outward,Right,2.5
3,1,3721719,3722116,398,936.4,509.9,3657,L,0,17,3720020,1699,SPL,PRE,Outward,Right,2.5
3,1,3722358,3722536,179,941.9,506,3675,L,0,18,3722328,30,SPL,PRE,Inward,Left,2.5
3,1,3722563,3723275,713,778.6,509.7,3702,L,0,18,3722328,235,SPL,PRE,Inward,Left,2.5
3,1,3723327,3723609,283,916,521.5,3679,L,0,18,3722328,999,SPL,PRE,Inward,Left,2.5
3,1,3723624,3724210,587,969.4,523,3633,L,0,18,3722328,1296,SPL,PRE,Inward,Left,2.5
3,1,3724810,3724976,167,964.5,513.6,3633,L,0,19,3724639,171,SPL,PRE,Outward,Left,2.5
3,1,3725008,3725887,880,779.8,525.2,3687,L,0,19,3724639,369,SPL,PRE,Outward,Left,2.5
3,1,3725912,3726086,175,886.4,519.7,3734,L,0,19,3724639,1273,SPL,PRE,Outward,Left,2.5
3,1,3726135,3726899,765,950.4,508.2,3722,L,0,19,3724639,1496,SPL,PRE,Outward,Left,2.5
3,1,3727702,3727730,29,1202.5,1407.4,2267,L,0,20,3726944,758,SPL,PRE,Outward,Left,1.5
3,1,3727806,3728087,282,998.5,612.7,3603,L,0,20,3726944,862,SPL,PRE,Outward,Left,1.5
3,1,3728097,3729216,1120,952.7,511.3,3743,L,0,20,3726944,1153,SPL,PRE,Outward,Left,1.5
3,1,3729503,3729646,144,959.9,517.9,3771,L,0,21,3729253,250,SPL,PRE,Inward,Left,2.5
3,1,3729677,3730241,565,729.4,532.7,3789,L,0,21,3729253,424,SPL,PRE,Inward,Left,2.5
3,1,3730263,3730502,240,837.4,504.4,3775,L,0,21,3729253,1010,SPL,PRE,Inward,Left,2.5
3,1,3732523,3732583,61,1074.5,1178.5,2794,L,0,22,3731561,962,SPL,PRE,Inward,Left,2.5
3,1,3732791,3732854,64,872.7,625.4,3763,L,0,22,3731561,1230,SPL,PRE,Inward,Left,2.5
3,1,3732882,3733423,542,940.6,478.8,3852,L,0,22,3731561,1321,SPL,PRE,Inward,Left,2.5
3,1,3734103,3734593,491,1219.8,515.7,3717,L,0,23,3733872,231,SPL,PRE,Outward,Right,2.5
3,1,3734622,3734964,343,969.6,506.9,3787,L,0,23,3733872,750,SPL,PRE,Outward,Right,2.5
3,1,3734979,3735176,198,907.8,500.8,3824,L,0,23,3733872,1107,SPL,PRE,Outward,Right,2.5
3,1,3736413,3737086,674,775.3,502,3813,L,0,24,3736177,236,SPL,PRE,Flat,Left,2.5
3,1,3737106,3737426,321,848.5,497.1,3824,L,0,24,3736177,929,SPL,PRE,Flat,Left,2.5
3,1,3737446,3737805,360,942.1,513.9,3816,L,0,24,3736177,1269,SPL,PRE,Flat,Left,2.5
3,1,3738501,3738848,348,931,514.2,3829,L,0,25,3738485,16,SPL,PRE,Outward,Left,1.5
3,1,3738872,3739740,869,815.5,514.2,3843,L,0,25,3738485,387,SPL,PRE,Outward,Left,1.5
3,1,3739757,3739944,188,893.2,491,3840,L,0,25,3738485,1272,SPL,PRE,Outward,Left,1.5
3,1,3739962,3740255,294,943.7,481.6,3834,L,0,25,3738485,1477,SPL,PRE,Outward,Left,1.5
3,1,3740264,3740734,471,969.4,469.2,3809,L,0,25,3738485,1779,SPL,PRE,Outward,Left,1.5
3,1,3741104,3741511,408,1176.3,494.8,3784,L,0,26,3740793,311,SPL,PRE,Flat,Right,1.5
3,1,3741534,3741830,297,1035.7,481,3835,L,0,26,3740793,741,SPL,PRE,Flat,Right,1.5
3,1,3743414,3743987,574,716.3,520,3855,L,0,27,3743105,309,SPL,PRE,Inward,Left,2.5
3,1,3744004,3744334,331,774,486.5,3891,L,0,27,3743105,899,SPL,PRE,Inward,Left,2.5
3,1,3744359,3744501,143,906.7,504,3887,L,0,27,3743105,1254,SPL,PRE,Inward,Left,2.5
3,1,3744521,3744954,434,958.1,543.5,3839,L,0,27,3743105,1416,SPL,PRE,Inward,Left,2.5
3,1,3745817,3746242,426,1168.1,509.7,3802,L,0,28,3745410,407,SPL,PRE,Outward,Right,1.5
3,1,3746263,3746486,224,1063.6,491.7,3839,L,0,28,3745410,853,SPL,PRE,Outward,Right,1.5
3,1,3746498,3746671,174,1014.7,496.6,3854,L,0,28,3745410,1088,SPL,PRE,Outward,Right,1.5
3,1,3748476,3748946,471,812.4,498.9,3710,L,0,29,3747718,758,SPL,PRE,Flat,Left,1.5
3,1,3748970,3749155,186,927.2,511.6,3749,L,0,29,3747718,1252,SPL,PRE,Flat,Left,1.5
3,1,3750505,3750661,157,941.3,493.6,3794,L,0,30,3750026,479,SPL,PRE,Outward,Left,1.5
3,1,3750773,3750817,45,1256.4,1598.9,1881,L,0,30,3750026,747,SPL,PRE,Outward,Left,1.5
3,1,3752632,3753575,944,756.7,542.1,3747,L,0,31,3752335,297,SPL,PRE,Inward,Left,2.5
3,1,3753603,3753814,212,935.7,539.6,3774,L,0,31,3752335,1268,SPL,PRE,Inward,Left,2.5
3,1,3754854,3755203,350,1245.1,526.1,3728,L,0,32,3754643,211,SPL,PRE,Flat,Right,2.5
3,1,3755225,3755638,414,1104.3,496.1,3736,L,0,32,3754643,582,SPL,PRE,Flat,Right,2.5
3,1,3755656,3755862,207,1040.9,490,3786,L,0,32,3754643,1013,SPL,PRE,Flat,Right,2.5
3,1,3755879,3756033,155,967.8,489.9,3810,L,0,32,3754643,1236,SPL,PRE,Flat,Right,2.5
3,1,3757370,3757548,179,1312.3,522.1,3694,L,0,33,3756952,418,SPL,PRE,Flat,Right,2.5
3,1,3757554,3757672,119,1292.3,508.6,3710,L,0,33,3756952,602,SPL,PRE,Flat,Right,2.5
3,1,3757696,3757721,26,1160.6,521.9,3682,L,0,33,3756952,744,SPL,PRE,Flat,Right,2.5
3,1,3757845,3757894,50,1365.4,1683.5,1746,L,0,33,3756952,893,SPL,PRE,Flat,Right,2.5
3,1,3758015,3758201,187,1122.8,649.3,3568,L,0,33,3756952,1063,SPL,PRE,Flat,Right,2.5
3,1,3758223,3758340,118,1036.2,586,3743,L,0,33,3756952,1271,SPL,PRE,Flat,Right,2.5
3,1,3758354,3758536,183,970.1,529.6,3769,L,0,33,3756952,1402,SPL,PRE,Flat,Right,2.5
3,1,3758736,3759084,349,975.5,507.8,3702,L,0,33,3756952,1784,SPL,PRE,Flat,Right,2.5
3,1,3761655,3761782,128,971.7,498.2,3924,L,0,35,3761568,87,SPL,PRE,Outward,Right,2.5
3,1,3761813,3762274,462,1167.7,513.3,3866,L,0,35,3761568,245,SPL,PRE,Outward,Right,2.5
3,1,3762295,3762792,498,1039,481.8,3920,L,0,35,3761568,727,SPL,PRE,Outward,Right,2.5
3,1,3762813,3762980,168,960.2,482.7,3950,L,0,35,3761568,1245,SPL,PRE,Outward,Right,2.5
3,1,3762987,3763690,704,944,485.2,3965,L,0,35,3761568,1419,SPL,PRE,Outward,Right,2.5
3,1,3763969,3764079,111,961.3,484.5,3989,L,0,36,3763877,92,SPL,PRE,Flat,Right,2.5
3,1,3764111,3764519,409,1193.4,509.4,3935,L,0,36,3763877,234,SPL,PRE,Flat,Right,2.5
3,1,3764547,3765123,577,1027.3,477,3965,L,0,36,3763877,670,SPL,PRE,Flat,Right,2.5
3,1,3765138,3765807,670,962.6,461.6,3897,L,0,36,3763877,1261,SPL,PRE,Flat,Right,2.5
3,1,3766604,3767069,466,1096.8,487.6,3834,L,0,37,3766187,417,SPL,PRE,Inward,Right,1.5
3,1,3768513,3768702,190,975.7,506.4,3809,L,0,38,3768492,21,SPL,PRE,Outward,Right,2.5
3,1,3768735,3769081,347,1170.4,510.8,3788,L,0,38,3768492,243,SPL,PRE,Outward,Right,2.5
3,1,3769101,3769614,514,1056.3,492.2,3826,L,0,38,3768492,609,SPL,PRE,Outward,Right,2.5
3,1,3769630,3769826,197,993.4,518.6,3871,L,0,38,3768492,1138,SPL,PRE,Outward,Right,2.5
3,1,3771177,3771673,497,1168.4,503,3644,L,0,39,3770801,376,SPL,PRE,Inward,Right,2.5
